transaction_date,bank_id,bank_name,total_volume,transaction_count,avg_transaction_value,unique_customers,avg_value_per_customer,data_quality_score,day_of_week,day_name,month,month_name,quarter,year,week_number,is_weekend,transfer_volume,deposit_volume,withdrawal_volume,payment_volume,volatility_score,market_segment,volume_7day_avg,volume_7day_std,anomaly_status,z_score
2025-08-26,BNK006,Heritage Bank,36715.25,415,88.47,254,144.55,95.5,2,Tuesday,8,August,Q3,2025,35,False,12850.34,12850.34,7343.05,3671.52,10.0,Small,31475.484285714283,11369.363516888818,Normal,0.46086711067881825
2025-08-26,BNK007,Innovation Bank,64383.59,587,109.68,359,179.34,95.6,2,Tuesday,8,August,Q3,2025,35,False,22534.26,16095.9,12876.72,12876.72,22.0,Large,61716.89571428572,22545.15224153652,Normal,0.11828238093691999
2025-08-27,BNK001,Premier Bank,99398.27,825,120.48,636,156.29,94.7,3,Wednesday,8,August,Q3,2025,35,False,34789.39,24849.57,19879.65,19879.65,15.0,Large,83031.13857142857,33393.533609214144,Normal,0.49012876624878404
2025-08-27,BNK002,Community First Bank,58338.32,552,105.69,347,168.12,98.1,3,Wednesday,8,August,Q3,2025,35,False,20418.41,14584.58,11667.66,11667.66,20.0,Medium,56068.77714285714,25017.428326040135,Normal,0.09071847144178825
2025-08-27,BNK003,Metro Financial,77906.73,527,147.83,469,166.11,98.9,3,Wednesday,8,August,Q3,2025,35,False,27267.36,19476.68,15581.35,15581.35,12.0,Large,69776.43571428572,27697.31714433658,Normal,0.2935408596921353
2025-08-27,BNK004,Regional Trust Bank,75580.26,756,99.97,596,126.81,95.6,3,Wednesday,8,August,Q3,2025,35,False,26453.09,18895.07,15116.05,15116.05,25.0,Medium,47054.315714285716,25651.018060801463,Normal,1.1120784453115382
2025-08-27,BNK005,Digital Banking Corp,113293.93,996,113.75,824,137.49,94.3,3,Wednesday,8,August,Q3,2025,35,False,28323.48,28323.48,22658.79,33988.18,18.0,Large,80653.90000000001,33764.61795420811,Normal,0.9666933013803591
2025-08-27,BNK006,Heritage Bank,37861.01,451,83.95,336,112.68,99.3,3,Wednesday,8,August,Q3,2025,35,False,13251.35,13251.35,7572.2,3786.1,10.0,Small,31229.052857142855,11181.409037597083,Normal,0.5931235607746244
2025-08-27,BNK007,Innovation Bank,68491.23,558,122.74,426,160.78,94.0,3,Wednesday,8,August,Q3,2025,35,False,23971.93,17122.81,13698.25,13698.25,22.0,Large,62888.73428571429,22671.354131111348,Normal,0.24711782462951962
2025-08-28,BNK001,Premier Bank,102587.87,861,119.15,649,158.07,92.8,4,Thursday,8,August,Q3,2025,35,False,35905.75,25646.97,20517.57,20517.57,15.0,Large,82530.74285714285,33014.49400994746,Normal,0.6075248991189693
2025-08-28,BNK002,Community First Bank,61896.15,763,81.12,678,91.29,95.0,4,Thursday,8,August,Q3,2025,35,False,21663.65,15474.04,12379.23,12379.23,20.0,Medium,58224.15,24734.98594330303,Normal,0.14845369261243466
2025-08-28,BNK003,Metro Financial,73826.09,577,127.95,507,145.61,96.6,4,Thursday,8,August,Q3,2025,35,False,25839.13,18456.52,14765.22,14765.22,12.0,Large,69024.14142857143,27472.725269189803,Normal,0.17478966954959774
2025-08-28,BNK004,Regional Trust Bank,56446.89,635,88.89,491,114.96,98.1,4,Thursday,8,August,Q3,2025,35,False,19756.41,14111.72,11289.38,11289.38,25.0,Medium,51639.26142857142,23711.930355174543,Normal,0.20275146305747438
2025-08-28,BNK005,Digital Banking Corp,116142.61,926,125.42,805,144.28,97.0,4,Thursday,8,August,Q3,2025,35,False,29035.65,29035.65,23228.52,34842.78,18.0,Large,83515.56571428571,36063.603031545,Normal,0.9047083913710804
2025-08-28,BNK006,Heritage Bank,35146.76,394,89.2,273,128.74,93.6,4,Thursday,8,August,Q3,2025,35,False,12301.36,12301.36,7029.35,3514.68,10.0,Small,31309.302857142855,11211.484802583363,Normal,0.3422791191736634
2025-08-28,BNK007,Innovation Bank,74998.96,588,127.55,405,185.18,93.5,4,Thursday,8,August,Q3,2025,35,False,26249.64,18749.74,14999.79,14999.79,22.0,Large,61050.607142857145,20748.86368986073,Normal,0.6722465897715136
2025-08-29,BNK001,Premier Bank,112815.36,848,133.04,629,179.36,93.8,5,Friday,8,August,Q3,2025,35,False,39485.38,28203.84,22563.07,22563.07,15.0,Large,84505.66857142858,34541.42558360489,Normal,0.8195866542928277
2025-08-29,BNK002,Community First Bank,73775.71,717,102.89,530,139.2,93.2,5,Friday,8,August,Q3,2025,35,False,25821.5,18443.93,14755.14,14755.14,20.0,Medium,57493.105714285724,24089.503346254918,Normal,0.675921128454716
2025-08-29,BNK003,Metro Financial,98519.67,661,149.05,438,224.93,93.0,5,Friday,8,August,Q3,2025,35,False,34481.88,24629.92,19703.93,19703.93,12.0,Large,68236.38142857143,26357.973336003026,Normal,1.1489232569358379
2025-08-29,BNK004,Regional Trust Bank,75065.31,683,109.91,525,142.98,92.2,5,Friday,8,August,Q3,2025,35,False,26272.86,18766.33,15013.06,15013.06,25.0,Medium,54810.83142857142,25332.458876327964,Normal,0.7995464897549076
2025-08-29,BNK005,Digital Banking Corp,103869.7,1260,82.44,924,112.41,98.5,5,Friday,8,August,Q3,2025,35,False,25967.42,25967.42,20773.94,31160.91,18.0,Large,81649.76857142858,34343.55844642505,Normal,0.6469897830544807
2025-08-29,BNK006,Heritage Bank,46913.41,437,107.35,370,126.79,93.1,5,Friday,8,August,Q3,2025,35,False,16419.69,16419.69,9382.68,4691.34,10.0,Small,31501.398571428574,11504.221367407481,Normal,1.3396831420712294
2025-08-29,BNK007,Innovation Bank,87916.87,604,145.56,498,176.54,99.5,5,Friday,8,August,Q3,2025,35,False,30770.9,21979.22,17583.37,17583.37,22.0,Large,61980.53571428572,21925.772439353783,Normal,1.1829154187134625
2025-08-30,BNK001,Premier Bank,45101.17,309,145.96,210,214.77,94.7,6,Saturday,8,August,Q3,2025,35,True,15785.41,11275.29,9020.23,9020.23,15.0,Large,83623.65428571428,35594.170782434245,Normal,1.0822694682558853
2025-08-30,BNK002,Community First Bank,52006.08,402,129.37,333,156.17,99.4,6,Saturday,8,August,Q3,2025,35,True,18202.13,13001.52,10401.22,10401.22,20.0,Medium,60501.52999999999,21384.91787359178,Normal,0.3972636252436122
2025-08-30,BNK003,Metro Financial,52072.9,395,131.83,244,213.41,95.1,6,Saturday,8,August,Q3,2025,35,True,18225.52,13018.23,10414.58,10414.58,12.0,Large,68588.99714285714,26082.243849820312,Normal,0.6332314519393211
2025-08-30,BNK004,Regional Trust Bank,27621.85,276,100.08,190,145.38,99.9,6,Saturday,8,August,Q3,2025,35,True,9667.65,6905.46,5524.37,5524.37,25.0,Medium,52682.38285714285,27101.320053521205,Normal,0.9246978673973043
2025-08-30,BNK005,Digital Banking Corp,73845.67,497,148.58,354,208.6,98.4,6,Saturday,8,August,Q3,2025,35,True,18461.42,18461.42,14769.13,22153.7,18.0,Large,85749.15857142858,30789.36916302521,Normal,0.38661034295315844
2025-08-30,BNK006,Heritage Bank,23514.17,212,110.92,182,129.2,91.1,6,Saturday,8,August,Q3,2025,35,True,8229.96,8229.96,4702.83,2351.42,10.0,Small,31415.494285714285,11570.618834952715,Normal,0.6828782797550842
2025-08-30,BNK007,Innovation Bank,36773.0,276,133.24,198,185.72,82.6,6,Saturday,8,August,Q3,2025,35,True,12870.55,9193.25,7354.6,7354.6,22.0,Large,61180.86142857142,22843.071940488757,Normal,1.0685017099346046
2025-08-31,BNK001,Premier Bank,22567.82,171,131.98,114,197.96,92.5,7,Sunday,8,August,Q3,2025,35,True,7898.74,5641.96,4513.56,4513.56,15.0,Large,83689.50285714286,35461.57777957044,Moderate Anomaly,1.7236030285250112
2025-08-31,BNK002,Community First Bank,19267.07,209,92.19,147,131.07,95.2,7,Sunday,8,August,Q3,2025,35,True,6743.47,4816.77,3853.41,3853.41,20.0,Medium,60506.66857142857,21373.349406187594,Moderate Anomaly,1.9294869413162585
2025-08-31,BNK003,Metro Financial,18788.73,223,84.25,172,109.24,99.1,7,Sunday,8,August,Q3,2025,35,True,6576.06,4697.18,3757.75,3757.75,12.0,Large,67539.17142857143,28142.26825167699,Moderate Anomaly,1.7322854360066164
2025-08-31,BNK004,Regional Trust Bank,17446.09,137,127.34,99,176.22,82.0,7,Sunday,8,August,Q3,2025,35,True,6106.13,4361.52,3489.22,3489.22,25.0,Medium,53946.21142857143,24812.583204621154,Normal,1.4710327065733952
2025-08-31,BNK005,Digital Banking Corp,23843.35,206,115.74,124,192.29,97.5,7,Sunday,8,August,Q3,2025,35,True,5960.84,5960.84,4768.67,7153.01,18.0,Large,85377.00571428573,31629.87400192043,Moderate Anomaly,1.9454284171523941
2025-08-31,BNK006,Heritage Bank,10495.65,99,106.02,88,119.27,95.4,7,Sunday,8,August,Q3,2025,35,True,3673.48,3673.48,2099.13,1049.57,10.0,Small,31315.992857142854,11774.709146509354,Moderate Anomaly,1.7682256604457276
2025-08-31,BNK007,Innovation Bank,22068.06,191,115.54,166,132.94,97.7,7,Sunday,8,August,Q3,2025,35,True,7723.82,5517.02,4413.61,4413.61,22.0,Large,61011.782857142854,23172.608192957498,Moderate Anomaly,1.6805929886208681
2025-09-01,BNK001,Premier Bank,120070.38,854,140.6,629,190.89,95.8,1,Monday,9,September,Q3,2025,36,False,42024.63,30017.6,24014.08,24014.08,15.0,Large,87818.06857142856,38064.484120336936,Normal,0.8473071991888578
2025-09-01,BNK002,Community First Bank,80531.07,752,107.09,669,120.38,97.6,1,Monday,9,September,Q3,2025,36,False,28185.87,20132.77,16106.21,16106.21,20.0,Medium,59740.450000000004,20384.799660082474,Normal,1.0199079876518093
2025-09-01,BNK003,Metro Financial,81729.25,689,118.62,499,163.79,99.0,1,Monday,9,September,Q3,2025,36,False,28605.24,20432.31,16345.85,16345.85,12.0,Large,65365.23999999999,25998.055072217077,Normal,0.6294320846134168
2025-09-01,BNK004,Regional Trust Bank,59482.17,630,94.42,534,111.39,96.5,1,Monday,9,September,Q3,2025,36,False,20818.76,14870.54,11896.43,11896.43,25.0,Medium,51019.875714285714,22314.539377876383,Normal,0.3792278273108418
2025-09-01,BNK005,Digital Banking Corp,73133.39,648,112.86,555,131.77,94.4,1,Monday,9,September,Q3,2025,36,False,18283.35,18283.35,14626.68,21940.02,18.0,Large,83653.72428571428,31968.159098741697,Normal,0.32908789815577394
2025-09-01,BNK006,Heritage Bank,40449.28,432,93.63,275,147.09,94.4,1,Monday,9,September,Q3,2025,36,False,14157.25,14157.25,8089.86,4044.93,10.0,Small,33013.647142857146,12162.382343566202,Normal,0.6113631891433047
2025-09-01,BNK007,Innovation Bank,77310.52,805,96.04,523,147.82,94.7,1,Monday,9,September,Q3,2025,36,False,27058.68,19327.63,15462.1,15462.1,22.0,Large,61706.032857142854,23640.513061782756,Normal,0.6600739629497872
2025-09-02,BNK001,Premier Bank,49049.48,336,145.98,236,207.84,83.2,2,Tuesday,9,September,Q3,2025,36,False,17167.32,12262.37,9809.9,9809.9,15.0,Large,78798.62142857142,38801.20939973452,Normal,0.7667065508729984
2025-09-02,BNK002,Community First Bank,40880.45,274,149.2,168,243.34,92.8,2,Tuesday,9,September,Q3,2025,36,False,14308.16,10220.11,8176.09,8176.09,20.0,Medium,55242.12142857142,20606.719222317086,Normal,0.6969411905713613
2025-09-02,BNK003,Metro Financial,34518.76,264,130.75,180,191.77,93.5,2,Tuesday,9,September,Q3,2025,36,False,12081.57,8629.69,6903.75,6903.75,12.0,Large,62480.30428571429,28387.717245212363,Normal,0.9849874170643308
2025-09-02,BNK004,Regional Trust Bank,21127.45,187,112.98,146,144.71,95.4,2,Tuesday,9,September,Q3,2025,36,False,7394.61,5281.86,4225.49,4225.49,25.0,Medium,47538.57428571429,25052.763942757487,Normal,1.05421997932286
2025-09-02,BNK005,Digital Banking Corp,46847.05,572,81.9,477,98.21,92.1,2,Tuesday,9,September,Q3,2025,36,False,11711.76,11711.76,9369.41,14054.11,18.0,Large,78710.81428571428,34906.10298947631,Normal,0.9128422125873159
2025-09-02,BNK006,Heritage Bank,16633.28,150,110.89,114,145.91,95.8,2,Tuesday,9,September,Q3,2025,36,False,5821.65,5821.65,3326.66,1663.33,10.0,Small,30144.794285714284,13444.599985606214,Normal,1.0049770391220052
2025-09-02,BNK007,Innovation Bank,33855.4,315,107.48,272,124.47,99.2,2,Tuesday,9,September,Q3,2025,36,False,11849.39,8463.85,6771.08,6771.08,22.0,Large,57344.86285714286,25783.04662258296,Normal,0.9110429500821217
2025-09-03,BNK001,Premier Bank,116459.5,803,145.03,713,163.34,96.1,3,Wednesday,9,September,Q3,2025,36,False,40760.83,29114.88,23291.9,23291.9,15.0,Large,81235.94000000002,40795.45666302274,Normal,0.8634186961296315
2025-09-03,BNK002,Community First Bank,51515.28,461,111.75,315,163.54,99.7,3,Wednesday,9,September,Q3,2025,36,False,18030.35,12878.82,10303.06,10303.06,20.0,Medium,54267.40142857144,20597.223156434116,Normal,0.13361613881974843
2025-09-03,BNK003,Metro Financial,92631.5,928,99.82,634,146.11,95.2,3,Wednesday,9,September,Q3,2025,36,False,32421.02,23157.87,18526.3,18526.3,12.0,Large,64583.84285714286,30208.49994454413,Normal,0.9284690466043066
2025-09-03,BNK004,Regional Trust Bank,43646.87,291,149.99,179,243.84,96.6,3,Wednesday,9,September,Q3,2025,36,False,15276.41,10911.72,8729.37,8729.37,25.0,Medium,42976.66142857143,21790.585769871264,Normal,0.030756794631709012
2025-09-03,BNK005,Digital Banking Corp,119782.47,1220,98.18,847,141.42,80.2,3,Wednesday,9,September,Q3,2025,36,False,29945.62,29945.62,23956.49,35934.74,18.0,Large,79637.74857142857,36045.0891613233,Normal,1.1137362221216827
2025-09-03,BNK006,Heritage Bank,28581.49,193,148.09,170,168.13,94.7,3,Wednesday,9,September,Q3,2025,36,False,10003.52,10003.52,5716.3,2858.15,10.0,Small,28819.148571428574,13007.34530985916,Normal,0.018271104961627666
2025-09-03,BNK007,Innovation Bank,94906.26,1179,80.5,994,95.48,99.6,3,Wednesday,9,September,Q3,2025,36,False,33217.19,23726.56,18981.25,18981.25,22.0,Large,61118.43857142858,29369.856707157167,Normal,1.1504251370874965
2025-09-04,BNK001,Premier Bank,102197.64,1182,86.46,766,133.42,99.7,4,Thursday,9,September,Q3,2025,36,False,35769.17,25549.41,20439.53,20439.53,15.0,Large,81180.19285714286,40761.66888966672,Normal,0.5156179252558809
2025-09-04,BNK002,Community First Bank,70193.06,716,98.04,526,133.45,97.5,4,Thursday,9,September,Q3,2025,36,False,24567.57,17548.27,14038.61,14038.61,20.0,Medium,55452.67428571429,21334.902173364346,Normal,0.6909047716510465
2025-09-04,BNK003,Metro Financial,90267.45,687,131.39,617,146.3,94.3,4,Thursday,9,September,Q3,2025,36,False,31593.61,22566.86,18053.49,18053.49,12.0,Large,66932.60857142857,31651.573037138507,Normal,0.7372411286223086
2025-09-04,BNK004,Regional Trust Bank,89825.01,828,108.48,538,166.96,99.8,4,Thursday,9,September,Q3,2025,36,False,31438.75,22456.25,17965.0,17965.0,25.0,Medium,47744.96428571428,27997.44479503495,Moderate Anomaly,1.502995934891464
2025-09-04,BNK005,Digital Banking Corp,155153.89,1110,139.78,831,186.71,78.9,4,Thursday,9,September,Q3,2025,36,False,38788.47,38788.47,31030.78,46546.17,18.0,Large,85210.78857142858,44624.660596909285,Moderate Anomaly,1.567364333823431
2025-09-04,BNK006,Heritage Bank,47475.27,409,116.08,366,129.71,96.9,4,Thursday,9,September,Q3,2025,36,False,16616.34,16616.34,9495.05,4747.53,10.0,Small,30580.364285714284,14727.781157166746,Normal,1.1471453529891984
2025-09-04,BNK007,Innovation Bank,87386.82,824,106.05,685,127.57,93.4,4,Thursday,9,September,Q3,2025,36,False,30585.39,21846.7,17477.36,17477.36,22.0,Large,62888.13285714287,30689.214068049296,Normal,0.7982833020270419
2025-09-05,BNK001,Premier Bank,91865.38,833,110.28,695,132.18,95.9,5,Friday,9,September,Q3,2025,36,False,32152.88,22966.35,18373.08,18373.08,15.0,Large,78187.33857142857,38772.35073846155,Normal,0.35277823418127285
2025-09-05,BNK002,Community First Bank,68769.73,507,135.64,391,175.88,94.7,5,Friday,9,September,Q3,2025,36,False,24069.4,17192.43,13753.95,13753.95,20.0,Medium,54737.53428571428,20692.585882610867,Normal,0.6781267355317708
2025-09-05,BNK003,Metro Financial,100355.0,1048,95.76,787,127.52,94.1,5,Friday,9,September,Q3,2025,36,False,35124.25,25088.75,20071.0,20071.0,12.0,Large,67194.79857142856,31962.908316493667,Normal,1.0374588288469337
2025-09-05,BNK004,Regional Trust Bank,84576.4,1048,80.7,832,101.65,96.1,5,Friday,9,September,Q3,2025,36,False,29601.74,21144.1,16915.28,16915.28,25.0,Medium,49103.69142857142,29721.96685111449,Normal,1.193484561406085
2025-09-05,BNK005,Digital Banking Corp,143713.36,1197,120.06,1028,139.8,93.1,5,Friday,9,September,Q3,2025,36,False,35928.34,35928.34,28742.67,43114.01,18.0,Large,90902.73999999999,49658.449618259685,Normal,1.063477019640606
2025-09-05,BNK006,Heritage Bank,47723.91,398,119.91,342,139.54,96.7,5,Friday,9,September,Q3,2025,36,False,16703.37,16703.37,9544.78,4772.39,10.0,Small,30696.149999999998,14879.987454697912,Normal,1.1443396744682066
2025-09-05,BNK007,Innovation Bank,78342.37,905,86.57,667,117.45,95.2,5,Friday,9,September,Q3,2025,36,False,27419.83,19585.59,15668.47,15668.47,22.0,Large,61520.34714285715,29581.15125962062,Normal,0.5686737040591634
2025-09-06,BNK001,Premier Bank,160205.02,1138,140.78,766,209.14,91.3,6,Saturday,9,September,Q3,2025,36,True,56071.76,40051.25,32041.0,32041.0,15.0,Large,94630.74571428572,46114.49001785122,Normal,1.421988495597155
2025-09-06,BNK002,Community First Bank,84142.85,589,142.86,524,160.58,95.5,6,Saturday,9,September,Q3,2025,36,True,29450.0,21035.71,16828.57,16828.57,20.0,Medium,59328.50142857143,23376.525111208168,Normal,1.0615071510149738
2025-09-06,BNK003,Metro Financial,101033.26,985,102.57,746,135.43,97.5,6,Saturday,9,September,Q3,2025,36,True,35361.64,25258.32,20206.65,20206.65,12.0,Large,74189.13571428572,33425.76211862184,Normal,0.8030968505803833
2025-09-06,BNK004,Regional Trust Bank,97803.67,1169,83.66,718,136.22,95.1,6,Saturday,9,September,Q3,2025,36,True,34231.29,24450.92,19560.73,19560.73,25.0,Medium,59129.66571428572,32931.61895008901,Normal,1.1743730043861007
2025-09-06,BNK005,Digital Banking Corp,121676.18,1161,104.8,806,150.96,95.9,6,Saturday,9,September,Q3,2025,36,True,30419.05,30419.05,24335.24,36502.85,18.0,Large,97735.67,50207.91464282934,Normal,0.47682741197894307
2025-09-06,BNK006,Heritage Bank,47485.2,467,101.68,416,114.15,82.6,6,Saturday,9,September,Q3,2025,36,True,16619.82,16619.82,9497.04,4748.52,10.0,Small,34120.58285714286,15688.043963171147,Normal,0.8518982464755692
2025-09-06,BNK007,Innovation Bank,91977.67,764,120.39,683,134.67,93.9,6,Saturday,9,September,Q3,2025,36,True,32192.18,22994.42,18395.53,18395.53,22.0,Large,69406.72857142858,29240.723029774996,Normal,0.7719009343779929
2025-09-07,BNK001,Premier Bank,35217.21,287,122.71,179,196.74,97.4,7,Sunday,9,September,Q3,2025,36,True,12326.03,8804.3,7043.44,7043.44,15.0,Large,96437.80142857143,42959.90756648831,Normal,1.4250633880862376
2025-09-07,BNK002,Community First Bank,26878.96,318,84.53,247,108.82,97.9,7,Sunday,9,September,Q3,2025,36,True,9407.63,6719.74,5375.79,5375.79,20.0,Medium,60415.91428571429,21285.945055423163,Moderate Anomaly,1.575544529425056
2025-09-07,BNK003,Metro Financial,28647.89,348,82.32,296,96.78,95.7,7,Sunday,9,September,Q3,2025,36,True,10026.76,7161.97,5729.58,5729.58,12.0,Large,75597.58714285714,30807.475822109416,Moderate Anomaly,1.5239709158243673
2025-09-07,BNK004,Regional Trust Bank,16063.61,168,95.62,107,150.13,99.6,7,Sunday,9,September,Q3,2025,36,True,5622.26,4015.9,3212.72,3212.72,25.0,Medium,58932.16857142857,33226.096156110194,Normal,1.2902075034639648
2025-09-07,BNK005,Digital Banking Corp,40167.25,340,118.14,216,185.96,94.3,7,Sunday,9,September,Q3,2025,36,True,10041.81,10041.81,8033.45,12050.18,18.0,Large,100067.6557142857,46441.70015801603,Normal,1.2897978650755026
2025-09-07,BNK006,Heritage Bank,10167.4,105,96.83,69,147.35,95.3,7,Sunday,9,September,Q3,2025,36,True,3558.59,3558.59,2033.48,1016.74,10.0,Small,34073.69,15770.703135060281,Moderate Anomaly,1.5158670983320506
2025-09-07,BNK007,Innovation Bank,18856.64,178,105.94,127,148.48,99.8,7,Sunday,9,September,Q3,2025,36,True,6599.82,4714.16,3771.33,3771.33,22.0,Large,68947.9542857143,30119.229448341823,Moderate Anomaly,1.6631007898667212
2025-09-08,BNK001,Premier Bank,110551.42,752,147.01,631,175.2,93.9,1,Monday,9,September,Q3,2025,37,False,38693.0,27637.85,22110.28,22110.28,15.0,Large,95077.95,42231.64894684599,Normal,0.36639511801860664
2025-09-08,BNK002,Community First Bank,72046.17,730,98.69,548,131.47,98.2,1,Monday,9,September,Q3,2025,37,False,25216.16,18011.54,14409.23,14409.23,20.0,Medium,59203.78571428572,20161.462043004067,Normal,0.6369768352276083
2025-09-08,BNK003,Metro Financial,84982.52,606,140.24,517,164.38,94.9,1,Monday,9,September,Q3,2025,37,False,29743.88,21245.63,16996.5,16996.5,12.0,Large,76062.34,30939.64853277801,Normal,0.2883090281568587
2025-09-08,BNK004,Regional Trust Bank,43087.56,511,84.32,414,104.08,92.1,1,Monday,9,September,Q3,2025,37,False,15080.65,10771.89,8617.51,8617.51,25.0,Medium,56590.08142857143,33754.48688339494,Normal,0.40002152825536846
2025-09-08,BNK005,Digital Banking Corp,132332.6,1218,108.65,851,155.5,97.5,1,Monday,9,September,Q3,2025,37,False,33083.15,33083.15,26466.52,39699.78,18.0,Large,108524.6857142857,46108.40766904414,Normal,0.5163464862331008
2025-09-08,BNK006,Heritage Bank,36949.92,270,136.85,185,199.73,95.6,1,Monday,9,September,Q3,2025,37,False,12932.47,12932.47,7389.98,3694.99,10.0,Small,33573.78142857143,15589.34280927993,Normal,0.216567087704226
2025-09-08,BNK007,Innovation Bank,98238.93,750,130.99,605,162.38,99.9,1,Monday,9,September,Q3,2025,37,False,34383.63,24559.73,19647.79,19647.79,22.0,Large,71937.72714285714,32063.64882588782,Normal,0.8202810291481101
2025-09-09,BNK001,Premier Bank,55110.22,449,122.74,392,140.59,87.8,2,Tuesday,9,September,Q3,2025,37,False,19288.58,13777.55,11022.04,11022.04,15.0,Large,95943.77,41179.73797375563,Normal,0.991593244862892
